Gender,Age,MonthlyCharges,TotalCharges,TenureMonths,SupportTickets,Churn,ChargesPerMonth,TicketsPerMonth,HighSupport,ShortTenure,IsMonthly,ChargeToAge,Country_Egypt,Country_Kuwait,Country_Saudi Arabia,Country_UAE,SubscriptionType_Basic,SubscriptionType_Premium,SubscriptionType_Standard,ContractType_Monthly,ContractType_Yearly,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Visa,TenureBucket_0-6,TenureBucket_13-24,TenureBucket_25+,TenureBucket_7-12
1,48,163,4890,30,2,0,157.74193548387098,0.06451612903225806,0,0,0,3.3958333333333335,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,36,266,7448,28,5,0,256.82758620689657,0.1724137931034483,1,0,1,7.388888888888889,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,64,85,425,5,3,0,70.83333333333333,0.5,1,1,0,1.328125,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
1,60,288,1440,5,6,0,240.0,1.0,1,1,1,4.8,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,31,194,2328,12,5,1,179.07692307692307,0.38461538461538464,1,0,0,6.258064516129032,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,60,220,3960,18,1,0,208.42105263157896,0.05263157894736842,0,0,1,3.6666666666666665,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,34,305,4270,14,5,0,284.6666666666667,0.3333333333333333,1,0,0,8.970588235294118,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,36,238,1428,6,2,0,204.0,0.2857142857142857,0,1,0,6.611111111111111,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,52,95,2565,27,8,1,91.60714285714286,0.2857142857142857,1,0,1,1.8269230769230769,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,50,126,3528,28,8,1,121.65517241379311,0.27586206896551724,1,0,1,2.52,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
0,29,188,5452,29,5,0,181.73333333333332,0.16666666666666666,1,0,0,6.482758620689655,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,28,270,8910,33,3,0,262.05882352941177,0.08823529411764706,1,0,0,9.642857142857142,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,34,298,9536,32,0,0,288.969696969697,0.0,0,0,0,8.764705882352942,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1,37,189,5103,27,1,0,182.25,0.03571428571428571,0,0,1,5.108108108108108,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1,36,89,1335,15,4,1,83.4375,0.25,1,0,1,2.4722222222222223,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,58,121,2178,18,6,1,114.63157894736842,0.3157894736842105,1,0,0,2.086206896551724,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,30,240,1680,7,5,0,210.0,0.625,1,0,0,8.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,26,156,1248,8,4,0,138.66666666666666,0.4444444444444444,1,0,1,6.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1,51,238,1666,7,5,0,208.25,0.625,1,0,1,4.666666666666667,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,28,268,5360,20,5,0,255.23809523809524,0.23809523809523808,1,0,0,9.571428571428571,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1,56,81,243,3,7,1,60.75,1.75,1,1,0,1.4464285714285714,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,21,118,2832,24,4,0,113.28,0.16,1,0,0,5.619047619047619,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,52,191,2483,13,8,0,177.35714285714286,0.5714285714285714,1,0,1,3.673076923076923,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
1,31,206,6386,31,0,0,199.5625,0.0,0,0,1,6.645161290322581,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0,35,100,1800,18,3,1,94.73684210526316,0.15789473684210525,1,0,1,2.857142857142857,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
0,25,105,2730,26,5,1,101.11111111111111,0.18518518518518517,1,0,1,4.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,48,183,3477,19,4,1,173.85,0.2,1,0,1,3.8125,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,29,197,6698,34,6,0,191.37142857142857,0.17142857142857143,1,0,0,6.793103448275862,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
0,24,198,3168,16,4,0,186.35294117647058,0.23529411764705882,1,0,1,8.25,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
0,23,273,3822,14,2,1,254.8,0.13333333333333333,0,0,1,11.869565217391305,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,41,232,464,2,1,0,154.66666666666666,0.3333333333333333,0,1,0,5.658536585365853,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,48,201,3618,18,5,1,190.42105263157896,0.2631578947368421,1,0,1,4.1875,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,26,285,7125,25,8,0,274.03846153846155,0.3076923076923077,1,0,0,10.961538461538462,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,59,126,3780,30,2,0,121.93548387096774,0.06451612903225806,0,0,0,2.135593220338983,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,41,198,5346,27,6,0,190.92857142857142,0.21428571428571427,1,0,1,4.829268292682927,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0,44,140,2800,20,1,0,133.33333333333334,0.047619047619047616,0,0,1,3.1818181818181817,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,55,94,2914,31,6,0,91.0625,0.1875,1,0,0,1.709090909090909,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1,45,301,9632,32,3,0,291.8787878787879,0.09090909090909091,1,0,0,6.688888888888889,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,44,104,3536,34,0,0,101.02857142857142,0.0,0,0,1,2.3636363636363638,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,60,147,441,3,0,0,110.25,0.0,0,1,0,2.45,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
1,65,264,8712,33,2,0,256.2352941176471,0.058823529411764705,0,0,0,4.061538461538461,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,35,254,254,1,6,1,127.0,3.0,1,1,1,7.257142857142857,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,40,284,4544,16,5,0,267.29411764705884,0.29411764705882354,1,0,1,7.1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1,21,296,3256,11,6,1,271.3333333333333,0.5,1,0,0,14.095238095238095,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,26,299,3289,11,1,0,274.0833333333333,0.08333333333333333,0,0,0,11.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,20,235,1645,7,6,1,205.625,0.75,1,0,1,11.75,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,30,247,6422,26,1,0,237.85185185185185,0.037037037037037035,0,0,1,8.233333333333333,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1,58,130,520,4,4,0,104.0,0.8,1,1,1,2.2413793103448274,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
0,57,156,3432,22,4,0,149.2173913043478,0.17391304347826086,1,0,1,2.736842105263158,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,56,91,3276,36,7,1,88.54054054054055,0.1891891891891892,1,0,0,1.625,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
0,24,82,2542,31,4,0,79.4375,0.125,1,0,1,3.4166666666666665,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,38,207,7038,34,3,0,201.0857142857143,0.08571428571428572,1,0,0,5.447368421052632,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
0,36,267,534,2,8,0,178.0,2.6666666666666665,1,1,0,7.416666666666667,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,48,194,3104,16,3,1,182.58823529411765,0.17647058823529413,1,0,1,4.041666666666667,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,33,283,6226,22,1,0,270.69565217391306,0.043478260869565216,0,0,0,8.575757575757576,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1,34,277,1662,6,0,0,237.42857142857142,0.0,0,1,0,8.147058823529411,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,28,242,968,4,7,1,193.6,1.4,1,1,0,8.642857142857142,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1,36,242,5324,22,5,0,231.47826086956522,0.21739130434782608,1,0,1,6.722222222222222,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,44,256,7680,30,6,1,247.74193548387098,0.1935483870967742,1,0,1,5.818181818181818,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,29,218,3924,18,0,0,206.52631578947367,0.0,0,0,1,7.517241379310345,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,60,191,1528,8,7,0,169.77777777777777,0.7777777777777778,1,0,0,3.183333333333333,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,33,152,1216,8,6,0,135.11111111111111,0.6666666666666666,1,0,1,4.606060606060606,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
0,39,288,5184,18,0,0,272.8421052631579,0.0,0,0,1,7.384615384615385,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
0,56,80,1680,21,6,1,76.36363636363636,0.2727272727272727,1,0,0,1.4285714285714286,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
0,53,113,1017,9,4,0,101.7,0.4,1,0,1,2.1320754716981134,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1,40,260,3380,13,4,0,241.42857142857142,0.2857142857142857,1,0,0,6.5,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,40,318,5406,17,6,0,300.3333333333333,0.3333333333333333,1,0,0,7.95,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1,50,320,10560,33,4,1,310.5882352941176,0.11764705882352941,1,0,0,6.4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,55,81,2673,33,1,1,78.61764705882354,0.029411764705882353,0,0,0,1.4727272727272727,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1,48,123,3690,30,4,0,119.03225806451613,0.12903225806451613,1,0,0,2.5625,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,60,276,1380,5,2,1,230.0,0.3333333333333333,0,1,0,4.6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,19,144,4752,33,4,0,139.76470588235293,0.11764705882352941,1,0,0,7.578947368421052,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,56,294,3528,12,7,0,271.38461538461536,0.5384615384615384,1,0,0,5.25,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0,34,113,2938,26,7,1,108.81481481481481,0.25925925925925924,1,0,1,3.323529411764706,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,49,106,848,8,1,0,94.22222222222223,0.1111111111111111,0,0,0,2.163265306122449,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,56,94,2256,24,4,1,90.24,0.16,1,0,1,1.6785714285714286,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
0,41,180,3600,20,7,0,171.42857142857142,0.3333333333333333,1,0,1,4.390243902439025,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,64,111,2442,22,5,1,106.17391304347827,0.21739130434782608,1,0,1,1.734375,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,22,115,690,6,6,1,98.57142857142857,0.8571428571428571,1,1,0,5.2272727272727275,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,38,155,1705,11,2,0,142.08333333333334,0.16666666666666666,0,0,0,4.078947368421052,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
